feature_index,gain_importance,rank
648,0.00030015252,624
2638,0.00029986308,625
2767,0.0002996489,626
598,0.0002996475,627
2713,0.0002996279,628
347,0.00029953933,629
1337,0.00029919232,630
244,0.0002991544,631
1174,0.00029909084,632
706,0.00029908764,633
1437,0.00029900475,634
1636,0.00029898528,635
370,0.00029888097,636
2128,0.00029877925,637
1540,0.00029877812,638
1974,0.000298524,639
2407,0.00029849255,640
1084,0.00029847468,641
72,0.00029842212,642
1953,0.00029835055,643
2591,0.00029802622,644
1975,0.00029787936,645
245,0.0002975611,646
2150,0.0002975172,647
1304,0.00029743073,648
624,0.0002972882,649
514,0.00029719467,650
382,0.00029709065,651
915,0.00029679597,652
320,0.00029671792,653
129,0.00029664204,654
133,0.00029656824,655
2696,0.0002960212,656
282,0.00029594236,657
1234,0.0002956992,658
703,0.00029518487,659
2776,0.00029503304,660
2787,0.0002950199,661
922,0.00029484124,662
1611,0.0002947669,663
1072,0.00029476645,664
577,0.00029463955,665
616,0.00029435512,666
56,0.00029392552,667
1521,0.0002938783,668
1044,0.00029387322,669
1649,0.00029369837,670
1374,0.00029353928,671
641,0.00029340957,672
1013,0.00029332662,673
367,0.00029324894,674
2288,0.00029318422,675
1434,0.000293137,676
1101,0.00029294772,677
1134,0.00029293133,678
2292,0.00029268535,679
1127,0.0002920884,680
591,0.00029177155,681
2757,0.0002917002,682
232,0.00029156843,683
47,0.00029147288,684
1149,0.00029097707,685
2163,0.0002908985,686
305,0.00029050978,687
541,0.00029046548,688
1481,0.00029040122,689
41,0.00029036216,690
354,0.00029001347,691
287,0.0002899856,692
962,0.0002898275,693
2381,0.0002897227,694
12,0.00028970675,695
2613,0.00028951236,696
1053,0.00028945296,697
651,0.0002893105,698
516,0.00028929397,699
2393,0.00028914993,700
2181,0.00028901917,701
284,0.0002888147,702
374,0.00028876067,703
241,0.00028867822,704
2342,0.00028857955,705
0,0.00028850636,706
5,0.00028850135,707
1020,0.00028839128,708
2620,0.00028825982,709
1522,0.00028811843,710
1122,0.00028799687,711
371,0.00028791392,712
1359,0.0002877315,713
1746,0.00028757882,714
457,0.0002875681,715
2725,0.00028743118,716
674,0.00028733778,717
1645,0.00028729634,718
1378,0.00028722436,719
1169,0.00028712463,720
304,0.00028705006,721
1373,0.0002866985,722
2360,0.00028637354,723
420,0.00028624668,724
240,0.0002862161,725
348,0.00028608978,726
2444,0.00028594342,727
2509,0.0002859093,728
1328,0.00028577124,729
2071,0.0002856989,730
66,0.0002851132,731
87,0.00028505552,732
622,0.00028499786,733
295,0.00028493727,734
2108,0.00028472574,735
1807,0.00028457417,736
257,0.00028443657,737
1670,0.00028425854,738
2185,0.0002841122,739
698,0.00028403,740
